RegionName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
Blue Lake,291036.5995,290488.9718,288692.5396,287873.4693,288228.8039,288472.8652,288663.4917,289874.804,292156.7065,294753.2651,295895.8893,297305.9886,299863.2161,302660.1783,303488.5107,302413.2573,301849.9482,302786.3216,304651.451,306188.8515,307646.92,308176.9859,308732.9378,309922.7613,312729.5214,316246.2868,319789.8894,324155.0544,329549.2874,335256.6662,340061.1592,342560.6716,344567.4907,346962.2997,349210.8263,352242.6554,355085.6876,359353.8244,362372.3237,365297.0312,365658.9796,365432.5201,364458.4676,363786.8288,362573.5335,362109.9496,362053.7711,362408.7935,362880.7318,365225.6996,370611.1724,377073.6302,382192.9465,386306.2341,388720.4372,390728.8039,389889.4327,388655.9125,389812.0822,391334.1954
Pilot Hill,392501.5126,396662.2181,400496.7781,403925.9208,406918.5136,408401.0662,407990.5893,407412.1372,407768.1251,410426.77,414406.9745,419086.842,423686.8515,428237.7268,431426.0213,433189.6161,433643.5652,433420.0025,434179.7526,435218.9127,437990.7897,442161.1608,447366.009,453016.1684,457750.1047,462823.7121,466971.7971,470184.9293,471610.2229,473509.2327,475659.2169,478898.6793,482287.4007,486397.8469,490930.2351,495381.7521,500171.2874,503930.8676,508121.4793,510758.4008,513274.6369,513986.9397,515576.2362,515703.765,515924.5837,514856.4038,513646.1454,512607.2988,512305.9663,513402.5829,515236.4041,517051.0146,518722.6784,520536.9271,521998.9286,522461.8626,522381.1378,522200.868,523181.6599,523938.875
Hidden Hills,2227766.886,2262938.584,2272614.459,2259873.358,2244849.644,2232512.277,2195126.888,2141415.589,2083142.848,2051929.261,2028805.451,2014710.28,2026921.05,2069856.412,2120838.916,2171081.274,2211002.861,2250251.936,2243114.452,2204814.454,2148387.948,2121997.618,2116728.164,2127058.076,2161815.885,2229044.141,2314872.414,2394167.503,2458380.993,2521365.476,2541891.225,2551266.934,2540947.796,2561997.681,2576668.268,2594826.003,2632018.29,2694177.731,2779364.575,2869578.66,2960422.491,3034125.721,3098756.53,3158980.855,3226350.88,3289016.644,3337167.558,3384454.188,3403286.186,3389065.2,3344246.31,3306895.173,3286428.49,3266006.799,3243915.517,3237049.228,3254465.322,3294014.927,3342532.713,3389386.629
Warner Springs,287099.1801,290592.0287,293494.9576,298083.2232,303046.649,307215.7617,308768.0802,309762.0548,311502.282,314934.6333,318116.3047,318981.7786,319809.336,320898.2814,324195.0203,327172.9857,331236.7641,337090.0545,342319.907,347302.679,349788.8652,352331.5737,354110.8487,355170.5752,356528.6693,358364.9987,360432.7417,363470.0267,365179.6157,367854.095,369536.8549,373900.4899,377675.4622,381106.738,383077.9907,383977.6567,384055.6871,385177.7311,389579.726,395343.6497,400342.5921,404603.9702,409636.2369,414864.8782,417804.6311,419804.12,420460.4715,419994.9724,416593.8246,411084.9969,405334.2573,401050.9025,397379.6528,395224.9189,393699.4585,394450.6645,395801.5699,398165.3782,399920.7712,401252.9391
Berry Creek,177363.5323,180003.9908,181426.7159,182029.8581,183292.4737,185029.953,185838.3331,187439.3036,189973.7619,193682.8487,196583.7341,199073.195,202606.3314,205650.8996,207773.9966,208336.0987,208606.5485,208444.2574,207133.2504,206099.4128,205034.261,205481.2741,206781.4081,208714.5074,210981.6225,212056.8921,213105.6353,214665.0189,217206.5694,219872.3656,221504.8801,222903.2995,224783.701,226212.4227,227505.9609,228847.6148,231781.5153,234432.0921,236991.7744,239232.0146,242816.6092,246186.1314,248501.4943,249979.4709,251019.1451,251352.3534,250431.5833,249553.8302,249999.3449,251843.3137,255708.6915,259874.9734,263736.071,265968.8487,267641.1444,269608.685,270582.5428,271934.027,273001.1584,274102.2025
Kenwood,810359.5619,821338.8122,831217.8015,840664.4978,850180.4259,859137.0846,863285.2215,868214.7709,880322.3289,894282.6629,906312.3592,915729.6953,926316.7834,938269.203,947624.2507,953668.7041,953371.9534,951816.6839,950586.6227,951383.6137,950644.3592,953202.0348,957352.0451,962369.9324,964591.3975,968383.5393,969493.1527,974522.6076,979917.735,991579.1865,997897.5627,1005441.62,1010623.368,1018059.244,1023592.227,1032480.302,1044329.18,1058291.129,1069288.695,1075438.145,1083665.042,1091796.521,1096330.505,1091960.882,1083998.528,1081882.604,1083086.527,1083525.795,1082280.426,1080542.265,1082508.032,1083711.121,1085973.708,1087334.52,1088228.803,1088546.391,1085948.199,1085163.569,1082541.159,1079435.727
Tollhouse,229168.91,230492.7653,231446.6443,232852.8466,234487.6948,236353.2066,238225.9474,240453.894,242654.5536,244468.3912,245742.0847,246793.5827,248496.7382,250806.3902,252886.5235,254272.0787,254960.1234,255650.0975,256218.6306,256631.3214,256486.216,255905.9751,255052.2633,254262.2252,254303.2527,255248.1532,256702.772,258688.2973,260514.1299,262200.4289,263515.8273,265102.0414,267340.6503,269035.9135,270140.399,270854.6198,272209.0076,273612.2015,275591.4434,277297.0116,279396.6962,280737.6556,282840.3042,284855.4895,286662.3348,286776.7377,286482.221,286275.4197,287032.6702,288141.3738,289496.1505,290658.8984,291549.0049,292826.8991,294344.942,296407.4242,297458.7441,297893.4902,297711.1378,297725.427
Woodbridge,317555.6212,319401.3344,322114.9394,325708.7996,328894.7108,330768.1937,331035.9372,331342.962,332822.5582,336036.0566,339194.4654,341425.2619,343548.4232,344625.6141,345494.5234,345854.0926,347252.7351,348472.3344,348932.1294,349070.6517,349990.3254,352319.456,355033.2673,358169.6304,360565.2123,362594.2661,365070.2119,368378.1629,371254.3535,373522.8762,374309.6779,375823.1025,377774.9135,381221.5018,384752.5446,387896.7476,390998.955,394240.0927,397352.6006,400695.5759,404699.6158,408504.8795,411171.9298,412802.6155,414561.955,416821.854,418423.1404,419637.9336,419974.4837,420929.009,422077.5769,423378.729,423642.2385,423843.7237,423398.3546,423802.074,423817.5208,424312.3672,425295.8577,426808.0439
Idyllwild,227158.5162,228176.012,228952.1903,229391.3465,230722.2304,232089.7818,232752.6512,233232.1644,234373.3432,236397.9915,237863.9288,238954.6645,240262.1798,241675.903,242238.3699,243092.5038,244427.2302,246740.6445,247221.1943,246714.2073,244611.5523,242690.985,240457.8654,239011.048,240684.2844,245769.504,253204.5672,260443.0417,265926.9234,270527.2069,274070.4741,278664.1584,284593.0715,290786.1934,296408.2628,300520.9628,304007.474,306334.3325,307894.4016,309113.7583,310723.889,312461.7576,314435.8406,316928.3733,319680.4236,323088.3377,325563.368,327097.3428,327508.6061,327089.2749,326900.5025,326436.456,325805.0859,324811.6566,324225.1991,324806.5876,326714.7979,329412.0973,331748.9318,332568.3254
Cazadero,372456.3653,376281.449,378924.0358,381871.8741,386211.9049,390184.7287,393107.8717,400314.1151,411049.684,421872.8881,430062.7414,436834.3476,441926.2715,446000.8236,446918.426,445351.3426,442098.9655,441284.1978,444555.691,449550.792,453229.9047,456175.8299,459939.7809,462901.3824,466315.3071,469529.8422,472218.1807,473570.381,474983.5569,478166.6873,480208.4788,481820.3332,484581.2694,488755.3531,492952.3109,496107.1306,502259.8137,510480.946,519404.9559,524244.354,527294.2825,527947.7197,528140.4415,525968.2895,523655.9325,521371.3141,518864.4505,515025.268,512746.6686,511300.0694,511213.5189,510639.4112,511432.4524,513626.3238,515072.0456,515989.2243,516887.3956,518577.7992,520544.5168,520927.9786
Douglas City,238727.9694,239617.1152,240247.0523,240766.2726,241789.1441,242670.7341,241978.0455,240738.104,240987.4744,242785.2965,245040.4399,246194.4319,248592.2362,252210.72,255733.2102,257895.6216,259145.732,261134.7464,262187.2371,262651.0052,263625.7001,265675.1046,268846.2387,271681.3848,274911.6054,279021.156,283173.172,286495.3176,287814.5265,288217.608,288217.9112,288064.0702,288453.5445,290143.6214,292244.6214,293835.1491,295702.7705,296561.7883,298217.3661,298838.0082,300559.5064,301387.6523,302353.8798,302794.3387,302933.578,302537.0479,301525.94,300810.1747,299411.3253,297923.9475,296129.5767,294794.1629,293936.9279,294229.1586,295128.2672,296107.176,295726.8842,295481.7121,295437.2837,295853.8734
Igo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274751.4751,276064.8273,277193.3075,279509.9739,282106.4899,284839.3314,286821.4713,287475.3142,287839.6465,288217.2075,288930.826
La Honda,647719.4483,661366.7001,667973.7479,676483.0201,685396.2472,695309.6866,699150.538,699572.2963,706180.4806,715519.8515,726485.9736,734372.155,745302.4518,758500.2289,768546.0826,775024.5573,775366.0841,772365.3099,762029.4171,751830.3514,743838.6008,743286.9169,748190.4369,757426.0278,771071.3859,784357.2009,795194.8708,801892.2245,805696.2733,813035.9394,818351.7759,824460.6585,831269.5919,840533.4651,851991.5636,863790.072,876984.4878,893114.7001,907968.8508,922036.1605,932472.5806,935346.8,932891.0078,925445.913,922758.8545,923500.2204,925099.1307,921727.3781,914783.0102,905909.9603,898442.3683,890359.6405,885012.7602,882317.4149,883433.8549,887209.9235,890724.1978,896346.9598,901817.7279,906920.7939
Rolling Hills,1904431.909,1922123.989,1928200.524,1920062.4,1913886.081,1908527.499,1880462.772,1835696.615,1784771.733,1756498.471,1732018.651,1714171.873,1715145.994,1747348.916,1792986.05,1835788.941,1865975.433,1897873.785,1900854.299,1883049.246,1844062.301,1823335.234,1813721.989,1817664.522,1836225.081,1882594.581,1935632.175,1987940.148,2030791.205,2068967.194,2067464.331,2046322.454,2019649.126,2017804.776,2021004.152,2026555.85,2050397.418,2088465.794,2130382.246,2162817.584,2195134.25,2226495.14,2260001.96,2291237.436,2327133.844,2363998.776,2398240.413,2430807.825,2435710.758,2420702.868,2391859.406,2381529.624,2367471.277,2348899.324,2334264.762,2338034.422,2354821.113,2365142.977,2372871.535,2375305.586
Lakehead,,,,,,,,,,,,,,216118.3548,215003.8985,215256.1685,215680.0698,216963.3176,218006.172,219493.3504,220951.2665,221890.4912,221910.0988,222326.6316,223622.2091,226498.1858,229385.2219,232101.3424,233833.4659,235380.4015,237114.0209,239455.3787,242508.6882,244723.4765,246031.16,246516.9928,247903.6465,250206.0475,253163.8785,255593.643,257117.3169,257345.7817,257528.2151,257270.6774,257722.54,256881.3604,256192.6888,254836.5522,254824.0646,255955.5305,258052.5385,260497.8912,262135.6703,263450.9241,264477.3124,265541.619,266864.9167,267725.0309,268411.3766,268323.418
Inyokern,148642.8895,149770.1094,150636.9055,151217.0208,152295.0631,153257.8067,153063.3363,152564.591,152792.8561,153976.6969,154728.5964,155077.3973,156258.7335,158628.8577,160757.3897,162244.6045,162481.4076,162544.9142,161104.8305,160298.2217,159837.1049,161252.5827,162503.3079,164023.9054,165024.9026,166495.1514,168011.7236,170195.3308,171988.548,173933.7881,175197.5005,176523.0444,177873.9292,179422.1813,181124.1731,182811.6641,185692.4615,188698.4927,191596.9862,192833.7819,193646.8239,193906.3835,194452.5118,194414.6393,194376.8979,194597.6206,195204.3522,195936.8394,196732.4063,196957.9624,197254.7455,197352.8198,198135.87,199177.569,199817.3231,199525.5508,198598.102,198208.4767,199165.5392,200250.8623
Loyalton,108169.0168,109006.2682,109759.75,111158.6599,112718.646,114506.7381,115976.3826,117361.9386,118329.1394,119405.5024,120629.6787,122421.0665,123969.1722,125044.1111,126148.1627,127831.842,129718.7382,130955.7782,132101.1922,133519.8677,135490.8814,136777.5232,137462.1602,138095.0097,139214.2292,140863.6525,142636.8609,144517.7016,146118.1563,148151.2082,150052.1621,152580.0593,155088.6242,157991.9873,161098.2355,164207.1642,167300.1818,169949.6807,172048.648,173807.1218,176260.2453,179258.1436,182906.0221,186092.8179,188353.1433,189471.5237,189448.1113,189171.0818,189880.6006,191237.7624,192828.5781,193128.4214,192774.0066,193123.6765,194468.8415,195917.9291,197201.1248,198186.3123,199822.47,201155.4539
Bolinas,983379.2152,991328.2563,998015.2449,998388.4505,993413.724,988216.6872,984175.7907,1000592.028,1034884.929,1079221.437,1116453.51,1145797.9,1171731.456,1190687.556,1197531.411,1193783.742,1188368.591,1184846.208,1182076.163,1182546.188,1189171.508,1200909.993,1214976.986,1232065.517,1250010.423,1266571.849,1270850.408,1269684.405,1263285.45,1269951.769,1283196.793,1304959.771,1317865.938,1330776.334,1339276.424,1357040.448,1375620.021,1390295.383,1401971.065,1414959.763,1431589.011,1432474.638,1420089.177,1417346.723,1432687.5,1458355.101,1473574.584,1483000.755,1475076.509,1455573.067,1422646.014,1405742.179,1397212.417,1407021.229,1417297.508,1429842.643,1431459.812,1427391.115,1424930.856,1430515.205
Isleton,221311.7301,222116.5759,223675.8073,226386.059,228637.5443,231594.8197,232977.3019,235929.5027,238659.3043,242383.259,245259.9086,247496.2562,250906.6356,254755.82,258682.5162,260882.046,262411.525,264049.512,264996.9322,266531.334,268142.092,270076.9953,270779.1005,270904.6456,272393.4616,274056.8862,274969.5733,274804.9155,275752.2332,277697.5577,280936.5701,284437.7142,287648.4426,289898.0333,290670.9307,291687.3567,292612.4447,294153.1151,295929.163,297648.8655,299706.5172,302115.8017,305489.1672,308450.6082,309906.3435,309879.4447,309369.2661,309634.2068,310680.3826,311303.2829,311444.0852,310817.1323,310399.4445,310542.5574,310349.5719,312135.7832,313892.5091,316765.6872,319254.374,321522.364
Vernalis,593071.3695,597426.2355,600403.5189,609881.9181,621525.9313,630008.5481,629070.212,627622.1983,628678.2322,636605.513,651824.6742,671124.949,686181.12,692846.3083,692022.0415,692574.1336,691816.0418,691941.285,691239.6683,690485.5817,690957.7975,693444.7016,698202.6729,701942.2613,702826.1274,704997.4806,707914.5481,714693.3341,722556.0073,733591.3738,741596.1526,744532.7721,744546.6532,746507.6796,751889.8824,756470.4943,762468.0518,771767.8716,783969.4422,795007.1575,806936.4408,820193.7114,825916.2648,822858.9967,814875.5548,816968.6885,823338.9907,830182.6976,827613.6957,820901.7718,813944.1411,810663.4286,810804.4313,813333.15,817064.6554,819060.8081,819155.0243,818865.2918,819594.0285,819789.0548
Caliente,167639.9641,170230.9299,172188.3129,173345.0983,174640.8651,175627.0034,175965.7564,176345.3585,177015.034,178761.3807,180432.655,182430.6826,185379.8774,188567.0731,191097.1993,192105.4705,191619.5752,190806.8278,189130.9121,188302.9866,186650.3436,184787.1076,182609.4064,181545.9201,181804.6016,182920.0319,184266.2704,186601.7941,188202.3885,189984.7721,190902.8335,192855.921,195259.9945,198410.223,200819.4681,202142.722,203923.6277,206033.877,208770.5107,210013.5345,210810.1991,210676.4561,210015.1139,209341.6655,209018.2686,209172.7301,208728.7902,209131.0409,209749.9525,210215.3607,209488.2172,208261.5022,208118.9793,209548.89,211384.8141,212932.2574,212543.6141,212685.9924,213312.6822,215026.2499
Smith River,223112.8812,221993.3889,220366.5032,220260.6294,222007.9662,223925.3472,227210.4635,231304.5242,236674.3764,241861.4143,246148.7383,249846.6857,251919.377,253266.1615,253367.9422,253227.7015,252399.6351,252636.2905,252368.343,251656.0528,249852.0114,248391.0804,247797.8825,247341.0475,248067.915,249698.3591,253132.8495,256675.025,259555.7342,261894.8229,264194.181,266900.9233,270083.9923,273594.7361,276249.878,279200.4132,281573.1014,284291.7215,286655.6521,288928.5577,290487.4781,291395.267,292274.0488,293112.9827,294007.0062,294200.243,294714.6366,293869.3624,294114.3994,294030.5391,295986.1561,297951.3855,301651.7667,304947.1579,307931.8453,310802.5608,313938.6738,317788.7691,321471.8343,324689.5168
Courtland,326932.9948,330917.2643,334673.0156,338545.7638,340320.7324,340987.0076,341452.8895,343585.1971,346701.6631,348732.6455,349359.9521,349972.0708,353119.9699,358627.0279,364234.2434,368332.9483,370967.1601,372837.2103,373927.4702,376011.0036,378961.6966,381793.3686,383601.8514,385523.4118,388831.6334,393141.7938,396628.512,398267.8925,399354.2797,400153.4061,403426.1373,407559.3379,413777.0337,419782.9082,424719.0965,427183.4312,429215.4294,431564.1679,435554.5297,438457.9903,442610.8933,446457.1909,449115.8589,448139.4617,446288.4694,445149.7378,445306.0113,445560.9217,445698.3722,446541.8432,447843.0961,449810.0187,450395.4271,450920.4596,451309.083,454001.0971,457623.6846,461467.1667,463624.3055,463962.8579
Chester,183910.9135,184443.6215,184630.0379,184919.086,185936.6493,187017.8214,188334.8798,189252.8489,190761.0559,192509.0956,194684.3833,196386.4272,197814.7354,199026.7378,199903.8088,200586.2071,201170.8263,202298.4767,203176.2525,203553.349,204240.4968,205158.661,206684.5172,207676.0712,208235.102,208409.6552,208743.0917,209819.2813,211383.2332,213011.4637,214647.3637,216160.1111,217940.6382,220401.7337,223393.4472,226317.3501,227620.6288,228134.0151,227772.8699,228255.0853,229154.9954,230731.9427,232778.9329,234673.8846,236352.5436,237668.579,238836.3526,240196.973,241369.7899,243206.862,245586.4327,248364.2363,251124.4701,254161.7712,257126.8798,259288.1011,260078.6745,260374.4143,260969.2828,261592.9161
Richvale,176433.9961,179441.3866,182214.8508,184047.4471,185516.5586,186268.1058,186806.4134,187847.7124,189353.9334,191551.5317,193558.8619,196373.2302,200541.3496,204267.0207,206489.883,206915.7534,207059.1622,207751.3445,208711.7825,210592.9924,212746.5491,215616.8469,217697.8864,219204.7073,220607.258,222594.2986,225516.9418,228418.9475,229731.6496,231737.6587,233902.7786,238662.49,242615.2924,246184.4357,247827.1178,249772.7611,253670.4814,258864.3812,263761.7461,266859.8784,267667.093,267750.274,266928.8135,268145.3075,269835.9571,270529.6372,270041.344,269642.7261,271949.1815,276277.3616,282029.7902,289454.7547,296541.6819,302384.167,305231.3874,306708.67,307513.9271,308555.7585,309631.4399,309932.986
Cabazon,112115.1825,113411.2329,114647.6654,115966.5948,117797.0575,119367.1581,121273.1736,123477.134,125997.7559,128377.8802,129692.8821,130794.5987,131288.0905,131889.2413,132082.8177,133245.2984,135103.4212,137512.842,138557.5427,138267.7308,136707.095,135189.5759,133326.8846,131411.2916,130772.6826,132152.1473,135328.2055,138555.1466,141450.5792,144195.0515,146989.0118,149979.0011,152989.6807,155799.3128,158422.004,161121.7142,163902.0765,166538.2144,168137.9911,168487.0777,168500.7301,168677.6565,169330.3161,170521.4242,172192.4704,174573.4455,176096.7024,177663.4561,179018.1139,180432.2182,180960.3194,180795.5204,180352.8266,180340.4274,180903.7651,182489.2502,184180.7163,186171.0996,188283.8898,190804.7347
Loleta,,,,,,,,,,,,,,385375.6856,385468.0727,385734.2364,387129.2256,389078.3384,391284.0596,393108.7081,395226.5746,397391.0383,400254.108,403713.1946,407310.334,411279.2224,414755.7489,418052.4015,419459.495,420205.0096,421429.7871,423980.5016,426842.576,429661.7063,431696.3033,433809.3138,435991.5502,438179.1514,440162.437,441194.5593,441531.1369,441665.083,442488.0432,444041.1109,444595.7612,444296.7084,442972.3624,442042.1567,441721.2556,443033.8948,446016.1672,450312.6805,453216.0951,456166.3136,458572.6212,461326.7614,461887.189,461634.8555,461537.7128,462270.0007
